1014,2028,114,228,[0]
1014,3041,1,3,"[0, 1, 4]"
1014,3041,114,341,[0]
1014,3041,10,30,"[1, 4]"
1014,4055,114,455,[0]
1014,5069,114,569,[0]
1014,6082,114,682,[0]
1014,7096,114,796,[0]
1014,80aa,114,8aa,[0]
1015,202a,115,22a,[0]
1015,3044,115,344,[0]
1015,4059,115,459,[0]
1015,5073,115,573,[0]
1015,6088,115,688,[0]
1015,70a2,115,7a2,[0]
1016,2031,116,231,[0]
1016,3047,116,347,[0]
1016,4062,116,462,[0]
1016,5078,116,578,[0]
1016,6093,116,693,[0]
1016,70a9,116,7a9,[0]
1017,2033,117,233,[0]
1017,304a,117,34a,[0]
1017,4066,117,466,[0]
1017,5082,117,582,[0]
1017,6099,117,699,[0]
1018,2035,118,235,[0]
1018,3052,118,352,[0]
1018,406a,118,46a,[0]
1018,5087,118,587,[0]
1018,60a4,118,6a4,[0]
1019,2037,119,237,[0]
1019,3055,119,355,[0]
1019,4073,119,473,[0]
1019,5091,1,5,"[0, 1, 9]"
1019,5091,119,591,[0]
1019,5091,10,50,"[1, 9]"
1019,60aa,119,6aa,[0]
101a,2039,11a,239,[0]
101a,3058,11a,358,[0]
101a,4077,11a,477,[0]
101a,5096,11a,596,[0]
1021,2042,121,242,[0]
1021,3063,121,363,[0]
1021,4084,121,484,[0]
1021,50a5,121,5a5,[0]
1022,2044,122,244,[0]
1022,3066,122,366,[0]
1022,4088,122,488,[0]
1022,50aa,122,5aa,[0]
1022,6121,102,611,[2]
1023,2046,123,246,[0]
1023,2324,103,234,[2]
1023,3069,123,369,[0]
1023,3625,103,365,[2]
1023,4091,123,491,[0]
1023,4926,103,496,[2]
1023,6127,103,617,[2]
1023,7428,103,748,[2]
1023,8729,103,879,[2]
1023,9a2a,103,9aa,[2]
1024,2048,124,248,[0]
1024,3071,124,371,[0]
1024,4095,124,495,[0]
1025,1426,105,146,[2]
1025,1827,105,187,[2]
1025,204a,125,24a,[0]
1025,2128,105,218,[2]
1025,2529,105,259,[2]
1025,292a,105,29a,[2]
1025,3074,125,374,[0]
1025,4099,125,499,[0]
1026,2051,126,251,[0]
1026,3077,126,377,[0]
1026,40a2,126,4a2,[0]
1027,172a,107,17a,[2]
1027,2053,127,253,[0]
1027,307a,127,37a,[0]
1027,40a6,127,4a6,[0]
1028,2055,128,255,[0]
1028,3082,1,3,"[0, 2, 8]"
1028,3082,128,382,[0]
1028,3082,10,30,"[2, 8]"
1028,40aa,128,4aa,[0]
1029,2057,129,257,[0]
1029,3085,129,385,[0]
102a,2059,12a,259,[0]
102a,3088,12a,388,[0]
1031,2062,131,262,[0]
1031,3093,131,393,[0]
1032,2064,132,264,[0]
1032,3096,132,396,[0]
1032,7203,1,7,"[0, 2, 3]"
1032,7203,10,70,"[2, 3]"
1033,2066,133,266,[0]
1033,3099,133,399,[0]
1034,2068,134,268,[0]
1034,30a1,134,3a1,[0]
1035,206a,135,26a,[0]
1035,30a4,135,3a4,[0]
1036,2071,136,271,[0]
1036,30a7,136,3a7,[0]
1037,2073,1,2,"[0, 3, 7]"
1037,2073,137,273,[0]
1037,2073,10,20,"[3, 7]"
1037,30aa,137,3aa,[0]
1038,2075,138,275,[0]
1039,2077,139,277,[0]
103a,2079,13a,279,[0]
1041,2082,141,282,[0]
1042,2084,142,284,[0]
1043,2086,143,286,[0]
1044,2088,144,288,[0]
1044,6242,104,622,[4]
1045,208a,145,28a,[0]
1045,2846,105,286,[4]
1045,4547,105,457,[4]
1045,6248,105,628,[4]
1045,7a49,105,7a9,[4]
1045,974a,105,97a,[4]
1046,2091,146,291,[0]
1047,2093,147,293,[0]
1048,2095,148,295,[0]
1049,2097,149,297,[0]
104a,2099,14a,299,[0]
1051,20a2,151,2a2,[0]
1052,20a4,152,2a4,[0]
1053,20a6,153,2a6,[0]
1054,150a,14,1a,"[0, 5]"
1054,20a8,154,2a8,[0]
1054,3151,104,311,[5]
1054,5704,14,74,"[0, 5]"
1055,20aa,155,2aa,[0]
1055,3154,105,314,[5]
1055,5253,105,523,[5]
1055,7352,105,732,[5]
1055,9451,105,941,[5]
1056,3157,106,317,[5]
1056,5258,106,528,[5]
1056,7359,106,739,[5]
1056,945a,106,94a,[5]
1057,315a,107,31a,[5]
1061,4608,11,48,"[0, 6]"
1061,8064,11,84,"[0, 6]"
1063,406a,13,4a,"[0, 6]"
1064,7406,1,7,"[0, 4, 6]"
1064,7406,10,70,"[4, 6]"
1065,3761,105,371,[6]
1066,6363,106,633,[6]
1067,3768,107,378,[6]
1067,6369,107,639,[6]
1067,6a08,17,a8,"[0, 6]"
1067,8a6a,107,8aa,[6]
1075,2272,105,222,[7]
1078,4679,108,469,[7]
1078,817a,108,81a,[7]
1079,197a,109,19a,[7]
1081,3809,11,39,"[0, 8]"
1081,5082,11,52,"[0, 8]"
1081,780a,11,7a,"[0, 8]"
1081,9083,11,93,"[0, 8]"
1083,8211,03,21,"[1, 8]"
1085,2089,15,29,"[0, 8]"
1087,9708,1,9,"[0, 7, 8]"
1087,9708,10,90,"[7, 8]"
1088,6484,108,644,[8]
1089,648a,109,64a,[8]
1096,7609,1,7,"[0, 6, 9]"
1096,7609,10,70,"[6, 9]"
109a,9812,0a,82,"[1, 9]"
10a2,20a3,12,23,"[0, a]"
10a2,30a4,12,34,"[0, a]"
10a2,40a5,12,45,"[0, a]"
10a2,50a6,12,56,"[0, a]"
10a2,60a7,12,67,"[0, a]"
10a2,70a8,12,78,"[0, a]"
10a2,80a9,12,89,"[0, a]"
10a2,90aa,12,9a,"[0, a]"
10a3,13a1,103,131,[a]
10a5,12a4,105,124,[a]
10a5,14a3,105,143,[a]
10a5,16a2,105,162,[a]
10a5,18a1,105,181,[a]
10a6,21a1,106,211,[a]
10a7,13a6,107,136,[a]
10a7,16a5,107,165,[a]
10a7,19a4,107,194,[a]
10a7,21a3,107,213,[a]
10a7,24a2,107,242,[a]
10a7,27a1,107,271,[a]
10a8,14a7,108,147,[a]
10a8,18a6,108,186,[a]
10a8,21a5,108,215,[a]
10a8,25a4,108,254,[a]
10a8,29a3,108,293,[a]
10a8,32a2,108,322,[a]
10a8,36a1,108,361,[a]
10a9,16a8,109,168,[a]
10a9,21a7,109,217,[a]
10a9,27a6,109,276,[a]
10a9,32a5,109,325,[a]
10a9,38a4,109,384,[a]
10a9,43a3,109,433,[a]
10a9,49a2,109,492,[a]
10a9,54a1,109,541,[a]
10aa,21a9,10a,219,[a]
10aa,32a8,10a,328,[a]
10aa,43a7,10a,437,[a]
10aa,54a6,10a,546,[a]
10aa,65a5,10a,655,[a]
10aa,76a4,10a,764,[a]
10aa,87a3,10a,873,[a]
10aa,98a2,10a,982,[a]
10aa,a9a1,10a,a91,[a]
1101,2202,111,222,[0]
1101,3303,111,333,[0]
1101,4404,111,444,[0]
1101,5505,111,555,[0]
1101,6606,111,666,[0]
1101,7707,111,777,[0]
1101,8808,111,888,[0]
1101,9909,111,999,[0]
1101,aa0a,111,aaa,[0]
1102,1703,112,173,[0]
1102,2204,112,224,[0]
1102,2805,112,285,[0]
1102,3306,112,336,[0]
1102,3907,112,397,[0]
1102,4408,112,448,[0]
1102,4a09,112,4a9,[0]
1102,550a,112,55a,[0]
1103,1504,113,154,[0]
1103,1905,113,195,[0]
1103,2206,113,226,[0]
1103,2607,113,267,[0]
1103,2a08,113,2a8,[0]
1103,3309,113,339,[0]
1103,370a,113,37a,[0]
1104,1405,114,145,[0]
1104,1706,114,176,[0]
1104,1a07,114,1a7,[0]
1104,2208,114,228,[0]
1104,2509,114,259,[0]
1104,280a,114,28a,[0]
1105,220a,115,22a,[0]
1106,1307,116,137,[0]
1106,1508,116,158,[0]
1106,1709,116,179,[0]
1106,190a,116,19a,[0]
1108,140a,118,14a,[0]
1114,3341,11,33,"[1, 4]"
1115,3951,11,39,"[1, 5]"
1117,4871,11,48,"[1, 7]"
1118,7811,1,7,"[1, 1, 8]"
1119,5591,11,55,"[1, 9]"
1122,6212,11,61,"[2, 2]"
1122,6721,112,671,[2]
1123,6727,113,677,[2]
1128,2316,18,36,"[1, 2]"
1128,3382,11,33,"[2, 8]"
1128,5218,11,51,"[2, 8]"
112a,39a2,11,39,"[2, a]"
1133,4932,113,492,[3]
1133,8631,113,861,[3]
1137,2273,11,22,"[3, 7]"
1137,7317,11,71,"[3, 7]"
1141,3413,11,33,"[1, 4]"
1141,6412,11,62,"[1, 4]"
1141,9411,11,91,"[1, 4]"
1142,3416,12,36,"[1, 4]"
1142,a147,12,a7,"[1, 4]"
1143,3419,13,39,"[1, 4]"
1144,3a43,114,3a3,[4]
1144,6842,114,682,[4]
1144,9641,114,961,[4]
1145,6848,115,688,[4]
1146,3a4a,116,3aa,[4]
1148,6864,11,66,"[4, 8]"
114a,7a14,1,7,"[1, 4, a]"
1153,1652,113,162,[5]
1153,2051,113,201,[5]
1154,3451,1,3,"[1, 4, 5]"
1154,3451,114,341,[5]
1155,3454,115,344,[5]
1155,5753,115,573,[5]
1155,7a52,115,7a2,[5]
1155,9515,11,91,"[5, 5]"
1155,a251,115,a21,[5]
1156,215a,16,2a,"[1, 5]"
1156,3457,116,347,[5]
1156,5758,116,578,[5]
1156,7a59,116,7a9,[5]
1156,a25a,116,a2a,[5]
1157,345a,117,34a,[5]
1158,1659,118,169,[5]
1158,205a,118,20a,[5]
1163,1861,113,181,[6]
1163,2316,1,2,"[1, 3, 6]"
1163,4631,1,4,"[1, 3, 6]"
1166,3065,116,305,[6]
1166,4a64,116,4a4,[6]
1166,6963,116,693,[6]
1166,8862,116,882,[6]
1166,a761,116,a71,[6]
1167,6969,117,699,[6]
1168,1a69,118,1a9,[6]
1168,286a,118,28a,[6]
1169,9619,11,91,"[6, 9]"
1173,a713,11,a1,"[3, 7]"
1178,5857,11,55,"[7, 8]"
1181,8117,1,7,"[1, 1, 8]"
1182,1813,2,3,"[1, 1, 8]"
1184,1816,4,6,"[1, 1, 8]"
1184,1981,114,191,[8]
1186,1819,6,9,"[1, 1, 8]"
1188,2687,118,267,[8]
1188,4086,118,406,[8]
1188,5585,118,555,[8]
1188,6a84,118,6a4,[8]
1188,8483,118,843,[8]
1188,9982,118,992,[8]
1189,6a8a,119,6aa,[8]
1191,5915,11,55,"[1, 9]"
1192,591a,12,5a,"[1, 9]"
1192,8193,12,83,"[1, 9]"
1193,2194,13,24,"[1, 9]"
1193,3195,13,35,"[1, 9]"
1193,4196,13,46,"[1, 9]"
1193,5197,13,57,"[1, 9]"
1193,6198,13,68,"[1, 9]"
1193,7199,13,79,"[1, 9]"
1193,819a,13,8a,"[1, 9]"
1193,9a19,13,a9,"[1, 9]"
1199,5096,119,506,[9]
1199,8a93,119,8a3,[9]
11a6,23a1,116,231,[a]
11a7,23a3,117,233,[a]
11a8,23a5,118,235,[a]
11a8,35a2,118,352,[a]
11a9,23a7,119,237,[a]
11a9,35a5,119,355,[a]
11a9,47a3,119,473,[a]
11a9,59a1,1,5,"[1, 9, a]"
11a9,59a1,119,591,[a]
11aa,23a9,11a,239,[a]
11aa,35a8,11a,358,[a]
11aa,47a7,11a,477,[a]
11aa,59a6,11a,596,[a]
11aa,70a5,11a,705,[a]
11aa,82a4,11a,824,[a]
11aa,94a3,11a,943,[a]
11aa,a6a2,11a,a62,[a]
11aa,aa1a,11,a1,"[a, a]"
1201,2402,121,242,[0]
1201,3603,121,363,[0]
1201,4804,121,484,[0]
1201,5a05,121,5a5,[0]
1201,7106,121,716,[0]
1201,8307,121,837,[0]
1201,9508,121,958,[0]
1201,a709,121,a79,[0]
1202,2404,122,244,[0]
1202,3606,122,366,[0]
1202,4808,122,488,[0]
1202,5a0a,122,5aa,[0]
1203,2406,123,246,[0]
1203,3609,123,369,[0]
1204,2408,124,248,[0]
1205,240a,125,24a,[0]
1212,2121,12,21,"[1, 2]"
1214,3641,12,36,"[1, 4]"
1216,3205,116,305,[2]
1218,4206,118,406,[2]
1219,3212,119,312,[2]
1219,5206,119,506,[2]
1219,5a91,12,5a,"[1, 9]"
121a,4212,11a,412,[2]
121a,7205,11a,705,[2]
1221,321a,121,31a,[2]
1221,4219,121,419,[2]
1221,5218,121,518,[2]
1221,6217,121,617,[2]
1221,7216,121,716,[2]
1221,8215,121,815,[2]
1221,9214,121,914,[2]
1221,a213,121,a13,[2]
1222,7221,12,71,"[2, 2]"
1222,7221,122,721,[2]
1223,4225,13,45,"[2, 2]"
1223,4225,123,425,[2]
1223,7227,13,77,"[2, 2]"
1223,7227,123,727,[2]
1223,a229,13,a9,"[2, 2]"
1223,a229,123,a29,[2]
1224,2142,24,42,"[1, 2]"
1224,2142,12,21,"[2, 4]"
1224,3227,14,37,"[2, 2]"
1224,3227,124,327,[2]
1224,522a,14,5a,"[2, 2]"
1224,522a,124,52a,[2]
1224,7232,124,732,[2]
1224,9235,124,935,[2]
1225,4231,125,431,[2]
1225,7238,125,738,[2]
1225,a244,125,a44,[2]
1226,7243,126,743,[2]
1227,3234,127,334,[2]
1227,4238,127,438,[2]
1227,5241,127,541,[2]
1227,6245,127,645,[2]
1227,7249,127,749,[2]
1227,8252,127,852,[2]
1227,9256,127,956,[2]
1227,a25a,127,a5a,[2]
1228,3682,12,36,"[2, 8]"
1228,7254,128,754,[2]
1229,4244,129,444,[2]
1229,725a,129,75a,[2]
1229,a275,129,a75,[2]
122a,3241,12a,341,[2]
122a,5253,12a,553,[2]
122a,7265,12a,765,[2]
122a,9277,12a,977,[2]
1231,7276,131,776,[2]
1232,3249,132,349,[2]
1232,4257,132,457,[2]
1232,5265,132,565,[2]
1232,6273,132,673,[2]
1232,7281,132,781,[2]
1232,828a,132,88a,[2]
1232,9298,132,998,[2]
1232,a2a6,132,aa6,[2]
1233,7287,133,787,[2]
1234,2a35,124,2a5,[3]
1234,4263,134,463,[2]
1234,4736,124,476,[3]
1234,6437,124,647,[3]
1234,7292,134,792,[2]
1234,8138,124,818,[3]
1234,9939,124,999,[3]
1235,3256,135,356,[2]
1235,5277,135,577,[2]
1235,7298,135,798,[2]
1236,2163,36,63,"[1, 2]"
1236,2163,12,21,"[3, 6]"
1236,426a,136,46a,[2]
1236,72a3,136,7a3,[2]
1237,2473,12,24,"[3, 7]"
1237,72a9,137,7a9,[2]
1238,3263,138,363,[2]
1238,4276,138,476,[2]
1238,5289,138,589,[2]
1238,62a1,138,6a1,[2]
123a,4282,13a,482,[2]
1241,4289,141,489,[2]
1243,3278,143,378,[2]
1243,4295,143,495,[2]
1244,7342,124,732,[4]
1245,42a1,145,4a1,[2]
1245,7348,125,738,[4]
1246,3285,146,385,[2]
1247,42a8,147,4a8,[2]
1247,4a17,27,a7,"[1, 4]"
1248,2184,48,84,"[1, 2]"
1248,2184,12,21,"[4, 8]"
1248,6428,12,62,"[4, 8]"
1249,3292,149,392,[2]
1251,329a,151,39a,[2]
1253,6528,13,68,"[2, 5]"
1253,8256,13,86,"[2, 5]"
1254,2053,124,203,[5]
1254,2952,124,292,[5]
1254,32a7,154,3a7,[2]
1254,3751,124,371,[5]
1255,3754,125,374,[5]
1255,6153,125,613,[5]
1255,8652,125,862,[5]
1256,3757,126,377,[5]
1256,6158,126,618,[5]
1256,8659,126,869,[5]
1257,2058,127,208,[5]
1257,2959,127,299,[5]
1257,375a,127,37a,[5]
125a,21a5,5a,a5,"[1, 2]"
125a,21a5,12,21,"[5, a]"
125a,752a,12,72,"[5, a]"
1265,2863,125,283,[6]
1265,4361,125,431,[6]
1266,7463,126,743,[6]
1267,4368,127,438,[6]
1267,7469,127,749,[6]
1267,a56a,127,a5a,[6]
1273,1724,3,4,"[1, 2, 7]"
1276,1728,6,8,"[1, 2, 7]"
1281,3823,11,33,"[2, 8]"
1282,3826,12,36,"[2, 8]"
1282,8823,12,83,"[2, 8]"
1283,3829,13,39,"[2, 8]"
1283,6284,13,64,"[2, 8]"
1283,882a,13,8a,"[2, 8]"
1284,182a,14,1a,"[2, 8]"
1284,2285,14,25,"[2, 8]"
1284,3286,14,36,"[2, 8]"
1284,4287,14,47,"[2, 8]"
1284,5288,14,58,"[2, 8]"
1284,6289,14,69,"[2, 8]"
1284,728a,14,7a,"[2, 8]"
1284,8927,14,97,"[2, 8]"
1287,3384,127,334,[8]
1287,5481,127,541,[8]
1288,7584,128,754,[8]
1289,758a,129,75a,[8]
1294,2919,4,9,"[1, 2, 9]"
1297,7629,1,6,"[2, 7, 9]"
12a4,14a3,124,143,[a]
12a4,16a2,124,162,[a]
12a4,18a1,124,181,[a]
12a5,19a2,125,192,[a]
12a6,25a1,126,251,[a]
12a7,19a5,127,195,[a]
12a7,25a3,127,253,[a]
12a7,31a1,127,311,[a]
12a8,25a5,128,255,[a]
12a8,38a2,1,3,"[2, 8, a]"
12a8,38a2,128,382,[a]
12a9,19a8,129,198,[a]
12a9,25a7,129,257,[a]
12a9,31a6,129,316,[a]
12a9,38a5,129,385,[a]
12a9,44a4,129,444,[a]
12a9,50a3,129,503,[a]
12a9,57a2,129,572,[a]
12a9,63a1,129,631,[a]
12aa,25a9,12a,259,[a]
12aa,38a8,12a,388,[a]
12aa,50a7,12a,507,[a]
12aa,63a6,12a,636,[a]
12aa,76a5,12a,765,[a]
12aa,89a4,12a,894,[a]
12aa,a1a3,12a,a13,[a]
1301,2602,131,262,[0]
1301,3903,131,393,[0]
1301,5104,131,514,[0]
1301,6405,131,645,[0]
1301,7706,131,776,[0]
1301,8a07,131,8a7,[0]
1301,a208,131,a28,[0]
1302,1a03,132,1a3,[0]
1302,2604,132,264,[0]
1302,3205,132,325,[0]
1302,3906,132,396,[0]
1302,4507,132,457,[0]
1302,5108,132,518,[0]
1302,5809,132,589,[0]
1302,640a,132,64a,[0]
1303,2606,133,266,[0]
1303,3909,133,399,[0]
1304,1a06,134,1a6,[0]
1304,2608,134,268,[0]
1304,320a,134,32a,[0]
1305,260a,135,26a,[0]
1306,1a09,136,1a9,[0]
1306,2035,16,25,"[0, 3]"
1307,1508,137,158,[0]
1307,1709,137,179,[0]
1307,190a,137,19a,[0]
1307,3116,07,16,"[1, 3]"
1312,5615,132,565,[1]
1312,9918,132,998,[1]
1313,3131,13,31,"[1, 3]"
1314,3941,13,39,"[1, 4]"
1315,4551,13,45,"[1, 5]"
1316,2631,1,2,"[1, 3, 6]"
1319,6491,13,64,"[1, 9]"
131a,3147,1a,47,"[1, 3]"
131a,68a1,13,68,"[1, a]"
1322,7821,132,781,[2]
1323,7827,133,787,[2]
1326,3162,26,62,"[1, 3]"
1326,3162,13,31,"[2, 6]"
1328,3982,13,39,"[2, 8]"
132a,45a2,13,45,"[2, a]"
1332,2331,12,21,"[3, 3]"
1332,2331,132,231,[3]
1332,3178,32,78,"[1, 3]"
1332,432a,132,42a,[3]
1332,5329,132,529,[3]
1332,6328,132,628,[3]
1332,7327,132,727,[3]
1332,8326,132,826,[3]
1332,9325,132,925,[3]
1332,a324,132,a24,[3]
1337,2673,13,26,"[3, 7]"
1339,3193,39,93,"[1, 3]"
1339,3193,13,31,"[3, 9]"
133a,3531,1a,51,"[3, 3]"
1342,1941,132,191,[4]
1342,7263,14,76,"[2, 3]"
1344,2352,144,252,[3]
1344,4369,144,469,[3]
1344,4643,134,463,[4]
1344,5377,144,577,[3]
1344,6385,144,685,[3]
1344,7393,144,793,[3]
1344,7942,134,792,[4]
1344,83a1,144,8a1,[3]
1344,93aa,144,9aa,[3]
1345,31a9,45,a9,"[1, 3]"
1345,3546,135,356,[4]
1345,5747,135,577,[4]
1345,7948,135,798,[4]
1345,a049,135,a09,[4]
1346,2147,136,217,[4]
1346,2a48,136,2a8,[4]
1346,3849,136,389,[4]
1346,464a,136,46a,[4]
1348,1749,138,179,[4]
1348,204a,138,20a,[4]
1351,6531,13,63,"[1, 5]"
1354,3a51,134,3a1,[5]
1355,3a54,135,3a4,[5]
1355,6653,135,663,[5]
1355,9252,135,922,[5]
1356,2373,156,273,[3]
1356,3a57,136,3a7,[5]
1356,43a8,156,4a8,[3]
1356,6658,136,668,[5]
1356,9259,136,929,[5]
1357,3a5a,137,3aa,[5]
1364,7634,13,73,"[4, 6]"
1366,7a63,136,7a3,[6]
1367,7a69,137,7a9,[6]
1368,2394,168,294,[3]
1371,1734,11,14,"[3, 7]"
1371,2732,11,22,"[3, 7]"
1372,2734,12,24,"[3, 7]"
1373,2736,13,26,"[3, 7]"
1373,3372,13,32,"[3, 7]"
1373,4735,13,45,"[3, 7]"
1373,5371,13,51,"[3, 7]"
1373,6734,13,64,"[3, 7]"
1373,8733,13,83,"[3, 7]"
1373,a732,13,a2,"[3, 7]"
1374,2738,14,28,"[3, 7]"
1374,5375,14,55,"[3, 7]"
1374,6739,14,69,"[3, 7]"
1374,9376,14,96,"[3, 7]"
1374,a73a,14,aa,"[3, 7]"
1375,1739,15,19,"[3, 7]"
1375,2376,15,26,"[3, 7]"
1375,273a,15,2a,"[3, 7]"
1375,3377,15,37,"[3, 7]"
1375,4378,15,48,"[3, 7]"
1375,5379,15,59,"[3, 7]"
1375,637a,15,6a,"[3, 7]"
1375,7835,15,85,"[3, 7]"
1377,3276,137,326,[7]
1377,5175,137,515,[7]
1377,7074,137,704,[7]
1377,8a73,137,8a3,[7]
1377,a972,137,a92,[7]
1378,5879,138,589,[7]
1378,a27a,138,a2a,[7]
137a,a783,1,8,"[3, 7, a]"
1388,4786,138,476,[8]
1388,8084,138,804,[8]
1389,808a,139,80a,[8]
1394,593a,14,5a,"[3, 9]"
1394,a395,14,a5,"[3, 9]"
1396,9936,13,93,"[6, 9]"
13a5,18a3,135,183,[a]
13a5,22a1,135,221,[a]
13a6,16a5,136,165,[a]
13a6,19a4,136,194,[a]
13a6,21a3,136,213,[a]
13a6,24a2,136,242,[a]
13a6,27a1,136,271,[a]
13a7,27a3,1,2,"[3, 7, a]"
13a7,27a3,137,273,[a]
13a8,18a7,138,187,[a]
13a8,22a6,138,226,[a]
13a8,27a5,138,275,[a]
13a8,31a4,138,314,[a]
13a8,36a3,138,363,[a]
13a8,40a2,138,402,[a]
13a8,45a1,138,451,[a]
13a9,27a7,139,277,[a]
13a9,40a5,139,405,[a]
13a9,54a3,139,543,[a]
13a9,68a1,139,681,[a]
13aa,27a9,13a,279,[a]
13aa,40a8,13a,408,[a]
13aa,54a7,13a,547,[a]
13aa,68a6,13a,686,[a]
13aa,81a5,13a,815,[a]
13aa,95a4,13a,954,[a]
13aa,a9a3,13a,a93,[a]
1401,2802,141,282,[0]
1401,4103,1,3,"[0, 1, 4]"
1401,4103,01,03,"[1, 4]"
1401,4103,141,413,[0]
1401,5504,141,554,[0]
1401,6905,141,695,[0]
1401,8206,141,826,[0]
1401,9607,141,967,[0]
1401,aa08,141,aa8,[0]
1402,2804,142,284,[0]
1402,4106,2,6,"[0, 1, 4]"
1402,4106,02,06,"[1, 4]"
1402,4106,142,416,[0]
1402,5508,142,558,[0]
1402,690a,142,69a,[0]
1403,1904,143,194,[0]
1403,2305,143,235,[0]
1403,2806,143,286,[0]
1403,3207,143,327,[0]
1403,3708,143,378,[0]
1403,4109,3,9,"[0, 1, 4]"
1403,4109,03,09,"[1, 4]"
1403,4109,143,419,[0]
1403,460a,143,46a,[0]
1404,2808,144,288,[0]
1404,4111,04,11,"[1, 4]"
1405,1706,145,176,[0]
1405,1a07,145,1a7,[0]
1405,2208,145,228,[0]
1405,2509,145,259,[0]
1405,280a,145,28a,[0]
1405,4114,05,14,"[1, 4]"
1406,1908,146,198,[0]
1406,230a,146,23a,[0]
1406,4117,06,17,"[1, 4]"
1407,411a,07,1a,"[1, 4]"
1408,4122,08,22,"[1, 4]"
1409,4125,09,25,"[1, 4]"
140a,4128,0a,28,"[1, 4]"
1411,4133,11,33,"[1, 4]"
1412,4136,12,36,"[1, 4]"
1413,4139,13,39,"[1, 4]"
1414,4141,14,41,"[1, 4]"
1415,4144,15,44,"[1, 4]"
1416,4147,16,47,"[1, 4]"
1417,414a,17,4a,"[1, 4]"
1417,5a71,14,5a,"[1, 7]"
1418,4152,18,52,"[1, 4]"
1419,4155,19,55,"[1, 4]"
1419,6991,14,69,"[1, 9]"
141a,4158,1a,58,"[1, 4]"
1421,4163,21,63,"[1, 4]"
1422,4166,22,66,"[1, 4]"
1422,8321,142,831,[2]
1423,1a32,14,1a,"[2, 3]"
1423,3124,143,314,[2]
1423,4169,23,69,"[1, 4]"
1423,4925,143,495,[2]
1423,6626,143,666,[2]
1423,8327,143,837,[2]
1423,a028,143,a08,[2]
1424,240a,124,20a,[4]
1424,4171,24,71,"[1, 4]"
1425,4174,25,74,"[1, 4]"
1426,1827,146,187,[2]
1426,2128,146,218,[2]
1426,2529,146,259,[2]
1426,292a,146,29a,[2]
1426,4177,26,77,"[1, 4]"
1427,417a,27,7a,"[1, 4]"
1428,4182,28,82,"[1, 4]"
1428,4182,14,41,"[2, 8]"
1429,4185,29,85,"[1, 4]"
142a,4188,2a,88,"[1, 4]"
1431,4193,31,93,"[1, 4]"
1432,4196,32,96,"[1, 4]"
1433,4199,33,99,"[1, 4]"
1433,6032,143,602,[3]
1433,a731,143,a71,[3]
1434,3149,4,9,"[1, 3, 4]"
1434,41a1,34,a1,"[1, 4]"
1435,2236,145,226,[3]
1435,3037,145,307,[3]
1435,3938,145,398,[3]
1435,41a4,35,a4,"[1, 4]"
1435,4739,145,479,[3]
1435,553a,145,55a,[3]
1436,2a39,146,2a9,[3]
1436,41a7,36,a7,"[1, 4]"
1437,2431,137,231,[4]
1437,2873,14,28,"[3, 7]"
1437,3426,137,326,[4]
1437,41aa,37,aa,"[1, 4]"
1437,5415,137,515,[4]
1437,640a,137,60a,[4]
1437,7404,137,704,[4]
1438,8404,138,804,[4]
1439,840a,139,80a,[4]
143a,8415,13a,815,[4]
1441,4344,11,34,"[4, 4]"
1441,8426,141,826,[4]
1442,8431,142,831,[4]
1443,2442,13,22,"[4, 4]"
1443,2442,143,242,[4]
1443,3441,13,31,"[4, 4]"
1443,3441,143,341,[4]
1443,543a,143,53a,[4]
1443,6439,143,639,[4]
1443,7438,143,738,[4]
1443,8437,143,837,[4]
1443,9436,143,936,[4]
1443,a435,143,a35,[4]
1444,8442,14,82,"[4, 4]"
1444,8442,144,842,[4]
1445,8448,15,88,"[4, 4]"
1445,8448,145,848,[4]
1446,1a64,14,1a,"[4, 6]"
1446,8453,146,853,[4]
1447,8459,147,859,[4]
1448,8464,1,6,"[4, 4, 8]"
1448,8464,148,864,[4]
1449,846a,149,86a,[4]
144a,2453,14a,253,[4]
144a,3457,14a,357,[4]
144a,5464,14a,564,[4]
144a,6468,14a,668,[4]
144a,7471,14a,771,[4]
144a,8475,14a,875,[4]
144a,9479,14a,979,[4]
144a,a482,14a,a82,[4]
1451,8486,151,886,[4]
1452,2541,12,21,"[4, 5]"
1452,8491,152,891,[4]
1453,8497,153,897,[4]
1454,4251,144,421,[5]
1454,84a2,154,8a2,[4]
1455,4254,145,424,[5]
1455,7053,145,703,[5]
1455,84a8,155,8a8,[4]
1455,9952,145,992,[5]
1456,2464,156,264,[4]
1456,3472,156,372,[4]
1456,4257,146,427,[5]
1456,5489,156,589,[4]
1456,6497,156,697,[4]
1456,7058,146,708,[5]
1456,74a5,156,7a5,[4]
1456,9959,146,999,[5]
1457,425a,147,42a,[5]
1462,2475,162,275,[4]
1462,3488,162,388,[4]
1464,1a63,144,1a3,[6]
1464,2562,144,252,[6]
1464,3061,144,301,[6]
1465,4a61,145,4a1,[6]
1466,1648,16,18,"[4, 6]"
1466,2467,16,27,"[4, 6]"
1466,2649,16,29,"[4, 6]"
1466,3468,16,38,"[4, 6]"
1466,364a,16,3a,"[4, 6]"
1466,3865,146,385,[6]
1466,4469,16,49,"[4, 6]"
1466,546a,16,5a,"[4, 6]"
1466,6164,146,614,[6]
1466,6743,16,73,"[4, 6]"
1466,8563,146,853,[6]
